Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
2338,Dept 40,CLARITIN CHEW,SK,1,15,
2338,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
2338,Dept 92,"WIC Cheerios, 192 pc",Full Stack,1,15,
2339,Dept 04,GV 150 count plate display,Full Stack,1,15,
2339,Dept 11,Hyper Tough 4 Tier Plastic  Shelf,Full Endcap,1,15,
2339,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2339,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2339,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
2339,Dept 40,Tylenol 30pc,PDQ,1,15,
2339,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
2340,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
2340,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,1,15,
2340,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
2340,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2340,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,2,15,
2340,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,2,15,
2340,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
2340,Dept 71,"BHG Juliet Arc Door Kitchen Console, Black",Full Endcap,1,15,Cancel - supplier cant fulfill
2340,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,1,15,
2340,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,2,15,
2340,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,3,15,
2340,Dept 92,"WIC Cheerios, 192 pc",Full Stack,1,15,
2340,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
2340,Dept 95,On The Border Café & Thins,Full Stack,1,15,
2340,Dept 95,Pop Ice 80ct /1.5oz Freezer Bars (Shipper),Full Endcap,1,15,
2346,Dept 09,14FT TRAMPOLINE,Full Stack,2,15,
2346,Dept 09,Neon Volleyball - 120pcs,Dump Bin,2,15,
2346,Dept 11,Hyper Tough 20V Wet/Dry - 9 Pieces,Full Endcap,1,15,
2346,Dept 16,"Troy-Bilt 25cc 17"" Gas Straight Shaft String Trimm",Half Stack,4,15,
2346,Dept 17,BHG Fragrance Oil/Plugins 456pc,Half Stack,1,15,
2346,Dept 17,MS 11.5oz Candles 450pc,Half Stack,1,15,
2346,Dept 17,Religious Candles 936pc,Half Stack,1,15,
2346,Dept 20,New Generation Towel 156,Full Endcap,3,15,
2346,Dept 20,Soap Pump 24 pc,Sidekick,4,15,
2346,Dept 22,Satin Body Pillow Cover 5 colors,Sidekick,4,15,Cancel - supplier is not able to fulfill
2346,Dept 22,"Seaside Villa Coastal Printed Quilts, King 5prints",Full Endcap,1,15,Cancel - supplier is not able to fulfill
2346,Dept 22,Waffle textured comforter/40pc,Full Endcap,1,15,May delivery - delayed 5 days
2346,Dept 23,"Laguna Mens Swim 7"" Inseam w/Stretch Volley 192",4-way,2,15,
2346,Dept 23,Laguna Mens Swim Sun Top 96,4-way,5,15,
2346,Dept 31,389pc Licensed Kids Sunglass - H2W,Full Stack,1,15,
2346,Dept 31,96pc  Americana Umbrella by Totes,Half Stack,2,15,
2346,Dept 40,9 Piece Zyrtec 60 Count,4-way,2,15,
2346,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,2,15,
2346,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,3,15,
2346,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,2,15,
2346,Dept 46,28pc HT Aftersun,SK,4,15,
2346,Dept 46,Neutrogena 25ct Makeup Remover Wipes 20PC,PDQ,4,15,
2346,Dept 67,450 Licensed Cup,Dump Bin,4,15,
2346,Dept 67,Cake Board/Box 68 PC,Full Endcap,1,15,
2346,Dept 67,Helium Tank 32 Pc,Full Endcap,1,15,
2346,Dept 95,Pop Ice 80ct /1.5oz Freezer Bars (Shipper),Full Endcap,1,15,
2348,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2348,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2350,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2350,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2350,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
2352,Dept 22,Summer Ween Plush Throw,Half Stack,1,15,Import item: delay to wk19
2352,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2352,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
2352,Dept 40,Gold Bond Foot & Powder 24pc,PDQ,1,15,
2352,Dept 40,Tylenol 30pc,PDQ,1,15,
2352,Dept 46,28pc HT Aftersun,SK,1,15,
2352,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
2352,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,1,15,
2352,Dept 74,Ball Wide Mouth Quart Canning Jar - 60 Unit,Full Stack,1,15,
2352,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
2352,Dept 92,"Snap Bag Cereal, 144 pc",Full Stack,1,15,
2352,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
2352,Dept 95,Liquid IV,Half Stack,1,15,
2352,Dept 95,UTZ 7.75oz Family Size Potato Chip Feature,Full Stack,1,15,
2354,Dept 04,GV 150 count plate display,Full Stack,1,15,
2354,Dept 07,Next Wave 5pc Beach Dump Truck Set- 18pc feature,Full Endcap,2,15,
2354,Dept 07,Play Day Kids’ Sand & Water Wheel Tower -,Full Endcap,1,15,
2354,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,1,15,
2354,Dept 09,Neon Volleyball - 120pcs,Dump Bin,1,15,
2354,Dept 09,Rubber Dockie 9x6 ft Premium Foam Floating Water M,Full Stack,1,15,
2354,Dept 11,Hyper Tough 20V Wet/Dry - 9 Pieces,Full Endcap,1,15,
2354,Dept 13,48ct Libman Broom and Mop,Half Stack,1,15,
2354,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
2354,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,3,15,
2354,Dept 17,BHG 12oz Candles 264pc,Half Stack,1,15,
2354,Dept 22,MS Comfort Chill Sheet Sets Feature 50 pcs,Full Endcap,2,15,
2354,Dept 40,30 piece Flonase,SK,1,15,
2354,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
2354,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
2354,Dept 40,CLARITIN CHEW,SK,1,15,
2354,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2354,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,2,15,
2354,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,2,15,
2354,Dept 40,Tylenol 30pc,PDQ,1,15,
2354,Dept 74,Folding Crate Charcoal/Gray 132Qty,Full Stack,2,15,
2354,Dept 74,"MS 18PK HNGR DRKGRP, 180pcs",Full Stack,1,15,
2354,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
2354,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
2354,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
2354,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
2354,Dept 95,On The Border Café & Thins,Full Stack,1,15,
2354,Dept 95,Pop Ice 80ct /1.5oz Freezer Bars (Shipper),Full Endcap,3,15,
2354,Dept 95,Pringles 12ct Snackstack - 96 Units,Half Stack,1,15,
2355,Dept 40,30 piece Flonase,SK,1,15,
2355,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
2355,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2355,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2355,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
2357,Dept 04,GV 150 count plate display,Full Stack,1,15,
2357,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
2357,Dept 04,Value Star 200 count Charola,Half Stack,1,15,
2357,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
2357,Dept 13,Scotch-Brite Stay Fresh Sponge 72 unit,SK,1,15,
2357,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,2,15,
2357,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
2357,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2357,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2357,Dept 40,Tylenol 30pc,PDQ,1,15,
2357,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
2357,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,1,15,
2357,Dept 92,"Snap Bag Cereal, 144 pc",Full Stack,1,15,
2357,Dept 92,"WIC Kellogg's Cereal, 240 pc",Full Stack,1,15,
2357,Dept 93,GV 8LB B/S BRST,Bunker,2,15,
2358,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,1,15,
2358,Dept 09,Rubber Dockie 9x6 ft Premium Foam Floating Water M,Full Stack,1,15,
2358,Dept 16,"Troy-Bilt 18"" 42cc Gas Chainsaw, TB4218",Half Stack,4,15,
2358,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,2,15,
2358,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
2359,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
2359,Dept 40,"Atkins Meal Bar, 20 pieces",4-way,1,15,
2359,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2359,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
2359,Dept 40,Tylenol 30pc,PDQ,1,15,
2359,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
2361,Dept 04,GV 150 count plate display,Full Stack,1,15,
2361,Dept 04,Reynolds Kitchens Plastic Wrap 200sf,Sidekick,2,15,
2361,Dept 13,48ct Libman Broom and Mop,Half Stack,1,15,
2361,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
2361,Dept 17,BHG Fragrance Oil/Plugins 456pc,Half Stack,1,15,
2361,Dept 22,Waffle textured comforter/40pc,Full Endcap,1,15,May delivery - delayed 5 days
2361,Dept 32,Way to Celebrate Americana Accessories for Parti,Sidekick,1,15,
2361,Dept 32,Way to Celebrate Americana Jewelry and Hair Acces,Sidekick,1,15,
2361,Dept 40,30 piece Flonase,SK,1,15,
2361,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
2361,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
2361,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2361,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2361,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,2,15,
2361,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
2361,Dept 46,28pc HT Aftersun,SK,2,15,
2361,Dept 46,AUSSIE 24PC,PDQ,1,15,
2361,Dept 67,Helium Tank 32 Pc,Full Endcap,1,15,
2361,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
2361,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,1,15,Delayed to WK19 due to facility issue
2361,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
2361,Dept 95,UTZ 7.75oz Family Size Potato Chip Feature,Full Stack,1,15,
2362,Dept 04,GV 150 count plate display,Full Stack,1,15,
2362,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
2362,Dept 09,Gatorade GX Shipper (16 bottles & 18 PODS),Sidekick,1,15,
2362,Dept 13,48ct Libman Broom and Mop,Half Stack,1,15,
2362,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
2362,Dept 16,Oklahoma Joe's Firecraft Live-Fire Charcoal Grill,Full Stack,1,15,
2362,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,2,15,
2362,Dept 22,Essential Cooling Throws,Half Stack,1,15,
2362,Dept 22,Summer Ween Plush Throw,Half Stack,1,15,Import item: delay to wk19
2362,Dept 31,389pc Licensed Kids Sunglass - H2W,Full Stack,1,15,
2362,Dept 32,Beach Vacation Station Jewelry Display,Sidekick,1,15,
2362,Dept 32,Way to Celebrate Americana Accessories for Parti,Sidekick,2,15,
2362,Dept 32,Way to Celebrate Americana Jewelry and Hair Acces,Sidekick,2,15,
2362,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
2362,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2362,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
2362,Dept 40,Gold Bond Foot & Powder 24pc,PDQ,1,15,
2362,Dept 40,Tylenol 30pc,PDQ,1,15,
2362,Dept 46,Textures & Tones 12pc,SK,1,15,
2362,Dept 67,Helium Tank 32 Pc,Full Endcap,1,15,
2362,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
2362,Dept 82,Arctic Air Personalized Cooling,Half Stack,1,15,
2362,Dept 82,BIC 5pk Classic Lighter,Full Endcap,2,15,
2362,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
2362,Dept 92,"WIC Kellogg's Cereal, 240 pc",Full Stack,1,15,
2362,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
2365,Dept 04,Chinet Classic Premium Dinner Paper Plates Qtr Pal,PDQ,2,15,
2365,Dept 04,Chinet Classic Premium Disposable Paper Platters Q,PDQ,2,15,
2365,Dept 04,GV 150 count plate display,Full Stack,1,15,
2365,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
2365,Dept 11,Goodtimes Bundled Firewood,Full Stack,1,15,
2365,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
2365,Dept 17,MS 11.5oz Candles 450pc,Half Stack,1,15,
2365,Dept 22,Essential Cooling Throws,Half Stack,1,15,
2365,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
2365,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2365,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,2,15,
2365,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
2365,Dept 93,Bubba Burger 2lb Original,Bunker,2,15,
2365,Dept 93,GV 8LB B/S BRST,Bunker,2,15,
2365,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,2,15,Delayed to WK19 due to facility issue
2365,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,2,15,Delayed to WK19 due to facility issue
2365,Dept 95,Pop Ice 80ct /1.5oz Freezer Bars (Shipper),Full Endcap,1,15,
2366,Dept 04,Reynolds Kitchens Plastic Wrap 200sf,Sidekick,2,15,
2366,Dept 04,Value Star 200 count Charola,Half Stack,1,15,
2366,Dept 04,Value Star 30 ct Charola tray,Half Stack,2,15,
2366,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,2,15,
2366,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
2366,Dept 09,Blitzball & Bat 100pcs,Half Stack,2,15,
2366,Dept 09,SPIKEBALL,Full Endcap,1,15,
2366,Dept 13,48ct Libman Broom and Mop,Half Stack,2,15,
2366,Dept 13,Ensueno Spring Fresh 105z,Full Stack,1,15,
2366,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,2,15,
2366,Dept 16,Oklahoma Joe's Firecraft Live-Fire Charcoal Grill,Full Stack,2,15,
2366,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,3,15,
2366,Dept 17,MS 11.5oz Candles 450pc,Half Stack,1,15,
2366,Dept 22,Essential Cooling Throws,Half Stack,2,15,
2366,Dept 40,"Atkins Meal Bar, 20 pieces",4-way,1,15,
2366,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2366,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2366,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
2366,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
2366,Dept 40,Tylenol 30pc,PDQ,1,15,
2366,Dept 46,AUSSIE 24PC,PDQ,1,15,
2366,Dept 46,Neutrogena 25ct Makeup Remover Wipes 20PC,PDQ,1,15,
2366,Dept 82,BIC 5pk Classic Lighter,Full Endcap,1,15,
2366,Dept 93,Bubba Burger 2lb Original,Bunker,2,15,
2366,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
2366,Dept 95,On The Border Café & Thins,Full Stack,1,15,
2367,Dept 04,Value Star 200 count Charola,Half Stack,1,15,
2367,Dept 07,Beach Tower of Fun With Toys- 28 pcs Feature,Full Endcap,1,15,
2367,Dept 07,Next Wave 5pc Beach Dump Truck Set- 18pc feature,Full Endcap,1,15,
2367,Dept 07,Play Day Kids’ Sand & Water Wheel Tower -,Full Endcap,1,15,
2367,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,1,15,
2367,Dept 09,14FT TRAMPOLINE,Full Stack,1,15,
2367,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
2367,Dept 09,Neon Volleyball - 120pcs,Dump Bin,2,15,
2367,Dept 16,"Troy Bilt Mustang Z46 Zero-Turn Lawn Mower, 17ARFA",Full Stack,1,15,
2367,Dept 16,"Troy-Bilt 18"" 42cc Gas Chainsaw, TB4218",Half Stack,2,15,
2367,Dept 16,"Troy-Bilt Mustang DD 208cc 18"" Rear Tine Tiller, 2",Half Stack,1,15,
2367,Dept 16,"Troy-Bilt Mustang Z42 Zero-Turn Lawn Mower, 17ARFA",Full Stack,1,15,
2367,Dept 16,"Troy-Bilt Mustang Z54 725cc Zero-Turn Lawn Mower,",Full Stack,1,15,
2367,Dept 32,Way to Celebrate Americana Jewelry and Hair Acces,Sidekick,1,15,
2367,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
2367,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,1,15,Delayed to WK19 due to facility issue
2367,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
2367,Dept 95,Pop Ice 80ct /1.5oz Freezer Bars (Shipper),Full Endcap,1,15,
2368,Dept 04,GV 150 count plate display,Full Stack,1,15,
2368,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
2368,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
2368,Dept 40,Claritin 16 piece Value Bundle new under $40 price,4-way,1,15,
2368,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2368,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
2368,Dept 74,"MS 18PK HNGR BLUSAP, 180pcs",Full Stack,1,15,
2368,Dept 74,"MS 18PK HNGR SLVHAI, 180pcs",Full Stack,1,15,
2368,Dept 74,Tough Box 27G black & yellow storage tote,Full Stack,1,15,
2369,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
2369,Dept 09,SPIKEBALL,Full Endcap,1,15,
2369,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,2,15,
2369,Dept 74,"MS 18PK HNGR VICBLU, 180pcs",Full Stack,1,15,
2370,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
2370,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,1,15,
2370,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
2370,Dept 74,"MS 18PK HNGR VICBLU, 180pcs",Full Stack,1,15,
2371,Dept 07,Play Day Kids’ Sand & Water Wheel Tower -,Full Endcap,1,15,
2371,Dept 40,"Atkins Meal Bar, 20 pieces",4-way,1,15,
2371,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
2371,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2371,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
2371,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
2371,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
2371,Dept 40,"Quest Bake Shop, 20 pieces",4-way,1,15,
2371,Dept 40,Tylenol 30pc,PDQ,1,15,
2371,Dept 92,"Snap Bag Cereal, 144 pc",Full Stack,1,15,
2385,Dept 04,GV 150 count plate display,Full Stack,1,15,
2385,Dept 09,14FT TRAMPOLINE,Full Stack,2,15,
2385,Dept 09,Neon Volleyball - 120pcs,Dump Bin,1,15,
2385,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,3,15,
2385,Dept 17,BHG 12oz Candles 264pc,Half Stack,1,15,
2385,Dept 17,BHG Fragrance Oil/Plugins 456pc,Half Stack,1,15,
2385,Dept 22,Essential Cooling Throws,Half Stack,1,15,
2385,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,3,15,
2385,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,2,15,
2385,Dept 67,Helium Tank 32 Pc,Full Endcap,1,15,
2385,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
2385,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
2385,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
2387,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
2387,Dept 04,Reynolds Kitchens Cookie Baking Sheets,Sidekick,2,15,
2387,Dept 04,Reynolds Kitchens Foil Pans HP,Half Stack,1,15,
2387,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,3,15,
2387,Dept 17,MS 11.5oz Candles 450pc,Half Stack,1,15,
2387,Dept 22,MS Comfort Chill Sheet Sets Feature 50 pcs,Full Endcap,1,15,
2387,Dept 40,30 piece Flonase,SK,1,15,
2387,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
2387,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
2387,Dept 40,CLARITIN CHEW,SK,1,15,
2387,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2387,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
2387,Dept 40,Gold Bond Foot & Powder 24pc,PDQ,1,15,
2387,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
2387,Dept 40,Tylenol 30pc,PDQ,1,15,
2388,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,1,15,Delayed to WK19 due to facility issue
2391,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2391,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2392,Dept 04,GV 150 count plate display,Full Stack,1,15,
2392,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
2392,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,1,15,
2392,Dept 40,30 piece Flonase,SK,1,15,
2392,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2392,Dept 93,Bubba Burger 2lb Original,Bunker,1,15,
2392,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
2392,Dept 95,On The Border Café & Thins,Full Stack,1,15,
2393,Dept 04,GV 150 count plate display,Full Stack,1,15,
2393,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
2393,Dept 17,MS 11.5oz Candles 450pc,Half Stack,1,15,
2393,Dept 40,30 piece Flonase,SK,1,15,
2393,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
2393,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
2393,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2393,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,1,15,
2393,Dept 74,Ball Wide Mouth Quart Canning Jar - 60 Unit,Full Stack,1,15,
2393,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
2393,Dept 95,Dot's 16oz 192ct,Half Stack,1,15,
2393,Dept 95,On The Border Café & Thins,Full Stack,1,15,
2393,Dept 95,UTZ 7.75oz Family Size Potato Chip Feature,Full Stack,1,15,
2394,Dept 04,GV 150 count plate display,Full Stack,1,15,
2394,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
2394,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
2394,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
2394,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
2394,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
2395,Dept 04,Chinet Classic Premium Disposable Paper Platters Q,PDQ,1,15,
2395,Dept 13,Dawn EZ Squeeze and Power Wash 192ct,Half Stack,1,15,
2395,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
2395,Dept 13,Scotch-Brite Stay Fresh Sponge 72 unit,SK,1,15,
2395,Dept 17,MS 11.5oz Candles 450pc,Half Stack,1,15,
2395,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
2395,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
2395,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
2395,Dept 95,Dot's 16oz 192ct,Half Stack,1,15,
2395,Dept 95,On The Border Café & Thins,Full Stack,1,15,
2395,Dept 95,UTZ 7.75oz Family Size Potato Chip Feature,Full Stack,1,15,
2396,Dept 13,48ct Libman Broom and Mop,Half Stack,1,15,
2396,Dept 40,30 piece Flonase,SK,1,15,
2396,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
2396,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
2396,Dept 40,Tylenol 30pc,PDQ,1,15,
2396,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,1,15,
2396,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
2396,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
2396,Dept 93,Bubba Burger 2lb Original,Bunker,1,15,
2396,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,1,15,Delayed to WK19 due to facility issue
