Dept Nbr,Mod Cat,Display Desc,Long Description,UPC,Item Nbr,How to Order,GNFR Nbr,ETA
71,10 & 107,MS FUTON W USB DSPLY,D71 DISPLAY MS FUTON W USB DSPLY,2998625075,662618040,GNFR,100700884,
71,10 & 107,DISPLAY BHG PAPASAN,DISPLAY BHG PAPASAN,79589111613,570588702,1-700-WALMART,NA,
71,10 & 107,BARREL CHAIR,BARREL CHAIR,697408785004,595873125,1-700-WALMART,NA,
71,10 & 107,MS FUTON GRY DISPLAY,MS FUTON GRY DISPLAY,697408785008,652428492,1-700-WALMART,NA,
71,10 & 107,MS ACCENT CHR DIS,MS ACCENT CHR DIS,71066761258,652861778,1-700-WALMART,NA,
71,10 & 107,MS CAMEL FUTON DISP,MS CAMEL FUTON DISP,885960065666,658812186,1-700-WALMART,NA,
71,10 & 108,MS 3 SHELF DSP,MS 3 SHELF DSP,695433882564,573609976,1-700-WALMART,NA,
71,10 & 108,MS 5 SHELF DSP,MS 5 SHELF DSP,695433882565,573667324,1-700-WALMART,NA,
71,10 & 108,MS 6 SHELF BKC DSP,MS 6 SHELF BKC DSP,695433882959,658213901,1-700-WALMART,NA,
71,100,"MS 32"" TV CART",D71 DISPLAY MS TV CART,4266604172,570224686,USE BOX STOCK,USE BOX STOCK,
71,101,"MS 55"" SLD TV STD DP",D71 DISPLAY MS SLIDING DOOR TV STAND,4266605556,578697167,GNFR,100658707,
71,108,MS 3 SHF BKC WHT DSP,MS 3 SHF BKC WHT DSP,695433882664,578697168,1-700-WALMART,NA,
71,108,MS 5 SHF BKC WHT DSP,MS 5 SHF BKC WHT DSP,695433882665,578697169,1-700-WALMART,NA,
71,108,MS 3 SHF BKC ESP DSP,MS 3 SHF BKC ESP DSP,695433882702,583616505,1-700-WALMART,NA,
71,108,MS 5 SHF BKC ESP DSP,MS 5 SHF BKC ESP DSP,695433882708,583616506,1-700-WALMART,NA,
74,10,BI SPINWAVE NWD,D74 DISPLAY BISSELL SPINWAVE,1112023889,556981290,GNFR,100635863,
74,10,VM200 DSP,D74 DISPLAY SHARK VACMOP 10IN NWD,62235658276,597145710,GNFR,100654329,
74,10 & 12 & 19,SH STEAM SCRBER NWD,D74 DISPLAY S7000 STEAM SCRUBBER,62235657089,587303678,GNFR,100667342,
74,11,BI REV HYDROSTEAM,D74 DISPLAY BI REV HYDROSTEAM NWD,1112026695,655625113,GNFR,100688438,
74,11,BI PFPB PET NWD,D74 DISPLAY BI TURBOCLEAN POWERBRUSH,1112025653,577932068,GNFR,100654969,
74,11,CW NWD,D74 DISPLAY LITTLE GREEN HYDROSTEAM NWD,1112027186,662147259,GNFR,100694309,
74,11,HV CLEAN SL NWD,D74 DISPLAY HOOVER CLEANSLATE PORTABLE,7350204882,596233115,GNFR,100672969,
74,11,HV SWESS NWD,D74 DISPLAY HV SWESS NWD,7350205229,655653679,GNFR,100689000,
74,11,HV 20V CSNWD,D74 DISPLAY HV 20V CSNWD,7350205239,655653659,GNFR,100689001,
74,11,DIRT DEVIL PORTABLE,D74 DISPLAY DIRT DEVIL PORTABLE NWD,4603490494,662162510,GNFR,100695945,
74,11,HR 20V SPOT NWD,D74 DISPLAY HR 20V SPOT NWD,84009261140,653643013,GNFR,100685771,
74,11,EXTRAC DSPEX150WMP,D74 DISPLAY SHARK DSPEX150WMP NWD,62235662277,661883354,GNFR,100695006,
74,11,EXTRC SS DSPEX200WMP,D74 DISPLAY SHARK DSPEX200WMP NWD,62235662278,661883358,GNFR,100695007,
74,11,STN STRKR DSPPX200,D74 DISPLAY SHARK DSPPX200WMP NWD,62235661408,661883362,GNFR,100695008,
74,11,BISELL FLOORCARE FIXTURE DISPLAY,D74 DISPLAY PDC DISPLAY 44IN,1112026620,596395924,GNFR,100670634,
74,11,POWERFORCE PET TURBO,D74 DISPLAY POWERFORCE PET TURBO NWD,1112027509,666888178,GNFR,100702071,
74,11,DUFD50310WM,D74 DISPLAY DD CARPET WASHER DISPLAY,4603498817,666835988,GNFR,100703828,
74,11,DUFH15010VWM,D74 DISPLAY HV CLEANSLATE SPOT NWD,7350205232,666836151,GNFR,100703831,
74,11 & 19,BI SPOTCLN PH NWD,D74 DISPLAY BISSELL SPOTCLEAN PORTABLE,1112023766,566579034,GNFR,100635872,
74,11 & 19,BI LITTLEGRN PRO NWD,D74 DISPLAY BISSELL LITTLE GREEN PRO,1112024704,568875057,GNFR,100641101,
74,11 & 19,HV POWER DASH NWD,D74 DISPLAY HOOVER POWER DASH,7350252189,573062664,GNFR,100646705,
74,11 & 19,HV DUAL PWR MAX NWD,D74 DISPLAY DUAL POWER MAX NWD,7350204670,578085084,GNFR,100654364,
74,11 & 19,BI LG NWD,D74 DISPLAY BISSELL LITTLE GREEN NWD,1112026531,597284286,GNFR,100674975,
74,11 & 19,BI REVOLUTION PT NWD,D74 DISPLAY BISSELL REV PET PRO NWD,1112023460,556969463,GNFR,100674976,
74,11 & 19,HV PS XL NWD,D74 DISPLAY HOOVER POWERSCRUB XL NWD,7350204857,599787410,GNFR,100678906,
74,11 & 19,BISELL FLOORCARE FIXTURE DISPLAY,D74 DISPLAY PDC DISPLAY 22IN,1112026636,596396632,GNFR,100673247,
74,11 & 19,POWERFORCE PET XL NW,D74 DISPLAY POWERFORCE PET XL NWD,1112027274,666888134,GNFR,100702072,
74,12,FLOOR ONE S2 NWD,D74 DISPLAY TINECO FLOOR ONE S2 NWD,19484610073,652142747,GNFR,100683779,
74,12,TINECO IFLOOR 2 NWD,D74 DISPLAY TINECO IFLOOR2 NWD,19484610033,594229884,GNFR,100672966,
74,12,SH STM PCKT MOP NWD,D74 DISPLAY SHARK SE460 NWD,62235654931,562989465,GNFR,100685896,
74,12,BI CROSSWAVE HS NWD,D74 DISPLAY BI CROSSWAVE HS NWD,1112027062,654094346,GNFR,100685957,
74,12,BI CROSSWAVE HF3 NWD,D74 DISPLAY BISSELL CROSSWAVE HF3 NWD,1112027113,652993876,GNFR,100683844,
74,12,BI POWERFRESH NWD,D74 DISPLAY POWERFRESH STEAM MOP,1112025964,587114826,GNFR,100667491,
74,12,HV WASHVAC DISPLAY,D74 DISPLAY HV WASHVAC DISPLAY,7350205240,655679466,GNFR,100689074,
74,12,WD160 VC DSP,D74 DISPLAY SHARK WD160 DISPLAY,62235664611,667827234,GNFR,100704429,
74,12,SHK DSPWD260WMP,D74 DISPLAY SHARK WD260 DISPLAY,62235664612,667815325,GNFR,100704460,
74,12 & 19,BI CROSSWAVE PET NWD,D74 DISPLAY BISSELL CROSSWAVE PET,1112024366,566579033,GNFR,100635871,
74,12 & 19,SH 3D COMPLETE NWD,D74 DISPLAY SHARK VACMOP 10IN NWD,62235656228,578189561,GNFR,100654329,
74,12 & 19,CROSSWAVE HARD FLOOR,D74 DISPLAY CROSSWAVE HARD FLOOR NWD,1112027459,661521189,GNFR,100694308,
74,13,BI PL SWIVEL PET NWD,D74 DISPLAY BISSELL PL SWIVEL PET,1112024264,568875060,GNFR,100635843,
74,13,BI PF BAGGED NWD,D74 DISPLAY BISSELL PF BAGGED,1112023364,555597974,GNFR,100635856,
74,13,BI SWIVEL REWIND NWD,D74 DISPLAY BISSELL SWIVEL REWIND,1112024258,568875059,GNFR,100635857,
74,13,BI PF CMP TURBO NWD,D74 DISPLAY BISSELL PF COMPACT TURBO,1112025029,572764062,GNFR,100646697,
74,13,DD POWER MAX NWD,D74 DISPLAY DD POWER MAX NWD,4603490499,655653673,GNFR,100689002,
74,13,DD MS PET NWD,D74 DISPLAY DD MS PET NWD,4603490460,655653661,GNFR,100689907,
74,13,DD MS REACH NWD,D74 DISPLAY DD MS REACH NWD,4603490457,655653663,GNFR,100695948,
74,13 & 17,BI PHE TURBO NWD,D74 DISPLAY BISSELL PHE TURBO,1112024656,568875056,GNFR,100641102,
74,13 & 17,BI PL PT LIFTOFF NWD,D74 DISPLAY BI PL PT LIFTOFF NWD,1112025874,583077472,GNFR,100661384,
74,13 & 17,BI PL PET REWIND NWD,D74 DISPLAY BI PL PET REWIND NWD,1112026659,655528570,GNFR,100688490,
74,13 & 17,HV WT DISPLAY,D74 DISPLAY HV WT DISPLAY,7350205236,657956263,GNFR,100689923,
74,13 & 17,HV PWRDRV XL PT NWD,D74 DISPLAY HOOVER SWIVEL PET NWD,7350204761,595738165,GNFR,100672968,
74,13 & 17 & 19,DD REWIND DISPLAY,D74 DISPLAY DD REWIND NWD,4603498800,662109283,GNFR,100695947,
74,13 & 19,PF COMPACT NWD,D74 DISPLAY BISSELL PF COMPACT,1112022794,553828018,GNFR,100635866,
74,13 & 19,BISSELL DISP,D74 DISPLAY BI PF NWD,1112026452,654955625,GNFR,100688837,
74,13 & 19,BI PF HELIX TRB NWD,D74 DISPLAY BI PF HELIX TRB NWD,1112026909,654980930,GNFR,100688838,
74,13 & 19,BI PF HLX RW NWD,D74 DISPLAY BI PF HLX RW NWD,1112026908,654981005,GNFR,100688839,
74,13 & 19,DD EXP NWD,D74 DD EXP DISPLAY,4603490842,596810229,GNFR,100635906,
74,13 & 19,DD MULTISURFACE NWD,D74 DISPLAY DD MULTI SURFACE NWD,4603490454,655653658,GNFR,100695946,
74,14,BI VAC ACCESSORY NWD,D74 GV/FEBREZE ACCESSORY DISPLAY,1112025930,579204699,GNFR,100657427,
74,15,DSPHV370WMP,D74 SH HV370 NWD DISPLAY,62235659094,599493155,GNFR,100677917,
74,15,DSPHZ3000WMP,D74 DISPLAY SHARK STRATOS CORDED NWD,62235659130,652948237,GNFR,100683799,
74,15,DSPIZ840HWM,D74 DISPLAY SHARK DSPIZ840HWM,62235659268,651903469,GNFR,100683125,
74,15,DSPHZ700WMP,D74 DISPLAY SHARK DSPHZ700WMP NWD,62235660612,655614767,GNFR,100688858,
74,15,DSPSV1114WMP,D74 DISPLAY SHARK DSPSV1114WMP,62235660675,655679406,GNFR,100688981,
74,15,CRDLS DSPIW1120WMP,D74 DISPLAY SHARK DSPIW1120WMP NWD,62235661244,662020739,GNFR,100695698,
74,15,CRDLSAE DSPIW3120WMP,D74 DISPLAY SHARK IW3120 NWD,62235661237,662020743,GNFR,100695997,
74,15,DSPBU3120WMP DISPLAY,D74 DISPLAY SHARK DSPBU3120WMP NWD,62235663916,666856444,GNFR,100703835,
74,15,DSPIZ560HWMP DISPLAY,D74 DISPLAY SHARK DSPIZ560HWMP NWD,62235663836,666849274,GNFR,100703905,
74,15,HART STICK NWD,D74 DISPLAY HART STICK VACUUM NWD,84009260105,595762048,GNFR,100673010,
74,15,HR BLSTICK NWD,D74 DISPLAY HR BLSTICK GEN 2 NWD,84009261203,662003233,GNFR,100695716,
74,15,BISSELL 3-IN-1 & POW,D74 DISPLAY BISSELL POWERLIFTER/3N1 NWD,1112027196,654170708,GNFR,100646695,
74,15,DUBD57010V,D74 DISPLAY DD CORDLESS STICK NWD,4603498822,666877011,GNFR,100703829,
74,15,DUBH53610VWM,D74 DISPLAY HV ONE POWER EMERGE NWD,7350205303,666877012,GNFR,100703830,
74,15,S10 ZT NWD,D74 DISPLAY S10 ZT NWD,19484600253,655613101,GNFR,100688937,
74,15 & 19,PWRH11 NWD,D74 DISPLAY PWRH11 ZT NWD,19484600254,655596459,GNFR,100688938,
74,15 & 19,PL TRB STICK NWD,D74 DISPLAY POWERLIFTER TURBO NWD,1112027353,661664071,GNFR,100694524,
74,15 & 19,IZ340HDSP,D74 SH IZ340H NWD DISPLAY,62235659067,599624111,GNFR,100677918,
74,15 & 19,DSPIX140H NWD,D74 DISPLAY SHARK DSPIX140H DSP,62235658035,595560807,GNFR,100671895,
74,15 & 19,DSPIZ240WMP DISPLAY,D74 DISPLAY SHARK DSPIZ240WMP NWD,62235663835,666809820,GNFR,100703833,
74,15 & 19,DSPHV200WMP DISPLAY,D74 DISPLAY SHARK DSPHV200WMP NWD,62235663871,666828758,GNFR,100703834,
74,15 & 19,A10-D PLUS NWD,D74 DISPLAY A10-D PLUS NWD,19484600252,655596163,GNFR,100688936,
74,16,DSPRV2300SWMP,D74 DISPLAY SHARK DSPRV2300SWMP NWD,62235660574,655678058,GNFR,100688856,
74,16,DSPRV2400WDWM,D74 DISPLAY SHARK RV2400WD NWD,62235659403,656199538,GNFR,100688982,
74,16,SH RBT DSPRV2400WSWM,D74 DISPLAY SHARK DSPRV2400WSWM NWD,661842080,100695999,GNFR,100695999,
74,16,EUFY L50 LIDAR NWD,D74 DISPLAY EUFY ROBOT VAC L50 NWD,19464413611,661903242,GNFR,100695918,
74,16,EUFY L50+ SE NWD,D74 DISPLAY EUFY ROBOT VAC L50+ NWD,19464413625,661903243,GNFR,100695919,
74,16,YEEDI VAC DISPLAY,D74 DISPLAY ECOVACS YEEDI VAC NWD,85003539581,662044401,GNFR,100696012,
74,16,S1PRO DISPLAY,D74 DISPLAY NOVA S1 PRO NWD,85005254888,666858411,GNFR,100703915,
74,16 & 19,RV754 NWD,D74 DISPLY SHARK RV754WM ROBOTIC VAC NWD,62235657871,595420794,GNFR,100671223,
74,16 & 19,IHOME DISPLAY,IHOME DISPLAY,85003884667,654745486,GNFR,100686552,
74,16 & 19,EPRO ROBOT VACUUM DISPLAY,D74 DISPLAY DD MAPPING ROBOT VAC NWD,85004472832,668114781,1-700-WALMART,NA,
74,16 & 19,LIDAR DUMMY,D74 DISPLAY IONVAC LIDAR NWD,84135119430,666832377,1-700-WALMART,NA,
74,17,SH APEX 2.0 NWD,D74 DISPLAY SHARK APEX 2.0 NWD,62235656455,582192803,GNFR,100661333,
74,17,DSPAZ3000WMP,D74 DISPLAY SHARK STRATOS DUOCLEAN NWD,62235659068,652815194,GNFR,100683863,
74,17,DSPNV250WMP,D74 DISPLAY SHARK DSPNV250WMP NWD,62235660180,655559082,GNFR,100688857,
74,17,HV WT ALL TRN NWD,D74 DISPLAY HOOVER PRO PET 2.0 U NWD,7350205210,662202667,GNFR,100695944,
74,17,SHK VAC DSPLA700WMP,D74 DISPLAY SHARK LA700 NWD,62235660776,661883105,GNFR,100695697,
74,17,SHK VAC DSPZU660WMP,D74 DISPLAY SHARK ZU660 NWD,62235661414,662020740,GNFR,100695695,
74,17,SHK VAC LIFTAWAY DSP,D74 DISPLAY SHARK DSPLA360WMP NWD,62235663749,666840648,GNFR,100703832,
74,17,XCLBOXCGWM CPRSN DSP,D74 SHARK UPRIGHT VAC COMPARISON CHART,62235664693,667354602,GNFR,100704241,
74,17 & 19,SH NAVIGTOR PET NWD,D74 DISPLAY SHARK NV150 NWD,62235655839,575369385,GNFR,100650058,
74,17 & 19,SH NAV LIFT-AWAY NWD,D74 DISPLAY SHARK NAV LIFT AWAY 2.0 NWD,62235657010,587547522,GNFR,100667344,
74,17 & 19,DSPZD550WMP,D74 DISPLAY SHARK LIFTAWAY UPRIGHT NWD,62235659884,653185042,GNFR,100683862,
74,17 & 19,SHK VAC DSPZU100WMP,D74 DISPLAY SHARK ZU100 NWD,62235660317,661883104,GNFR,100695696,
74,40,RW ULTM IRON DSP,D74 DISPLAY RW IRON DW80,1450116569,575424378,GNFR,100681977,
74,40,DISPLAY RW CORD REEL,D74 DISPLAY RW CORD REEL,1450116594,587453158,GNFR,100679829,
74,40,DSP RW PURE POP,D74 DISPLAY RW PURE POP,1450116632,655886428,GNFR,100688879,
74,40,DSP RW STMR PERF,D74 DISPLAY RW STMR PERF,2310889190,655678841,GNFR,100688878,
74,40,DSP RW PERF IRON,D74 DISPLAY RW PERF IRON,2310889270,655678830,GNFR,100688890,
74,40,DSP RW DR88 STEAM,D74 DISPLAY DSP RW DR88 STEAM NWD,1450116638,667142301,GNFR,100702412,
74,40,DSP HB IRON DUR FULL,D74 DISPLAY HB IRON DUR FULL,4009493002,553577064,GNFR,100635885,
74,40,DSP HB IRON DUR DGTL,D74 DISP HAMILTON BEACH DURATHON DGTL,4009493003,553577068,GNFR,100635887,
74,40,DSP HB IRON/STEAM,D74 DSP HB IRON/STEAM,4009493389,554980625,GNFR,100653360,
74,40,DSP HB IRON RETCD/NS,D74 DISPLAY HB IRON RETCD/NS,4009493524,550975787,GNFR,100635886,
74,40,DSP CHI IRON RETRCRD,D74 DISPLAY CHI RETRACT CORD,4009493801,566792184,GNFR,100635891,
74,40,DSP CHI IRON PRO,D74 DISPLAY CHI PROFESSIONAL,4009493802,566792182,GNFR,100635889,
74,40,DSP CHI TRAVEL STMR,D74 DISPLAY CHI TRAVEL STMR,4009494289,577926015,GNFR,100657518,
74,40,HAMILTON BEACH HB RE,D74 DISPLAY HAMILTON BEACH HB RE,4009494705,587515247,GNFR,100670753,
74,40,CH 360 STM IRON DSP,D74 DISPLAY CH 360 STM IRON DSP,4009495547,666206558,GNFR,100702369,
74,40,CHI LAVA IRON DSP,D74 DISPLAY CHI LAVA IRON DSP,4009495549,666206557,GNFR,100702460,
74,40,CHI LAVA STEAMER DSP,D74 DISPLAY CHI LAVA STEAMER DSP,4009495548,666206559,GNFR,100702461,
74,40,DSP BD IRON PRO,D74 DISPLAY BD PRO IRON,5087581590,553614281,GNFR,100635951,
74,40,DSP BD IRON XPRESS,D74 DISPLAY BD EXPRESS,5087582264,566953127,GNFR,100635953,
74,40,BD STEAM DISP - PURP,D74 DISPLAY BD STEAM FOLD DISP PURP NWD,5087500359,666980452,GNFR,100702357,
74,40,BD IRON DISP - PEARL,D74 DISPLAY BD IRON DISP PEARL NWD,5087500360,666980453,GNFR,100702358,
74,40,SF CORDLESS STM IRON,D74 DISPLAY SF CORDLESS STM IRON NWD,4376502076,666980456,GNFR,100702367,
74,40,NOMAD TRAVEL STEAMER,D74 DISPLAY NOMAD TRAVEL STEAMER NWD,4376502077,666980460,GNFR,100702368,
74,40,DSP SF IRON TRAVEL,D74 DISPLAY I3 MINI STEAM IRON NWD,4717172702,557312006,GNFR,100707158,
74,40,DSP CO STMR TURBO,D74 DISPLAY CO STEAMER TURBO,7410838667,566792180,GNFR,100641560,
74,40,DSP CO STMR EXTREME,D74 DISPLAY GARMENTSTEAMER DSP DI-GS23RS,7410838668,566792181,GNFR,100701467,
74,40,CO STMR SUPR HH DSP,D74 DISPLAY CO STMR SUPR HH DSP,7410844728,587172189,GNFR,100673240,
74,40,DSP CO STMR STYLIST,D74 DISPLAY CO STMR STYLIST,7410847602,655647123,GNFR,100688877,
74,40,STEAMER DISPLAY,D74 DISPLAY CO STEAMER DISPLAY GREEN NWD,7410847626,666570792,GNFR,100702356,
